article_date,article_author,article_author_ip,article_content
2022/01/10 14:23:04,Riyuberg ,59.124.7.225,4趴仔佔領八卦一段時間了--整天洗得好像蔡政府倒行逆施、天怒人怨-結果人家現在第二任滿意度還是五成以上--相對而言，每天爆文力捧的柯文哲-看了還以為是台灣唯一救世主，當然大總統-結果4趴的印記始終拿不掉-從高雄市長補選、和平鄉還是哪裡的里長補選-一直到最近的公投以及中二補選--只要跟柯文哲沾上邊的，擺柯全輸-八卦完全就是反指標-裡面除了公關公司外的真人使用者愈來愈少了-整天只會在那邊蟑螂或是瑋豐--所以柯黨佔領八卦-到底得到了什麼？--柯文哲都沒發現被公關公司騙錢喔？-還是其實是買來安太座的-讓PG有些心靈的出口，回家比較不會吵架--  問題就是洗八卦沒用阿--柯韓糞不是一直很愛說小英跟網紅拍片-柯文哲不會拿一億去買網紅喔-一日學姐多成功 今天最佳留言給你了
2022/01/10 12:29:10,Riyuberg ,59.124.7.225,其實就是柯看陳建銘衰小而已啦--不然學姐有一定要選士林北投的理由嗎？-學姐戶籍在那邊，但根本沒有在地的組織-她靠的就是空軍、知名度與豬哥票-遷個戶籍到哪一區選結果都差不多--至於陳思宇，她要選那區是要吃她爸的組織與人脈-沒有叫她去別區選的理由-結果現在TMD的協調方式卻是要陳吞下去選別區-或是乾脆在士北提名兩席互相爭票-不就擺明覺得陳建銘那個吊車尾的資源沒啥好希罕的-不然跪著也要巴陳家，給陳建銘面子--所以整齣戲裡最好笑的就是陳建銘父女-去蹭柯文哲，女兒還整天發文跟王浩宇互蹭-結果換來的是人家要學姐不要妳-真的滿小丑的-柯憐喔-- 
2022/01/10 11:32:54,Riyuberg ,59.124.7.225,: 不好  政壇名單  順便催化綠營的新仇舊恨  跟TMD杜爛票 : 好  直接把TMD的票灌給顏家  說不定沒站台  輸更多 : 根本沒影響  單純只是個倒楣鬼  挺誰  誰死而已 : 大家覺得是哪一種? : 現在顏家到底該不該回頭報恩? 但是感覺應該也很幹才對 昨天忘記在哪邊看到的留言--3個月前罷免 顏家贏4千票-  3個月後補選 顏家輸8千票-  2場選舉唯一的變數是 柯媽媽--- 
2022/01/10 10:51:47,Riyuberg ,59.124.7.225,黑道家族可以一直壟斷地方政治勢力-就是人家會怕你，儘管知道有些骯髒事也不敢談論你-甚至不敢表態支持對手--結果卻自廢武功-扮老虎、裝什麼陽光葛格、草食男孩-更要不得的是打悲情牌喊救命--人家聽你開始在喊救命、訴諸悲情的時候-那種恐懼感就不復存在了-牆倒眾人推--說到底-黑道家族訴諸悲情-是不是最大的戰略錯誤阿？-賜教問阿-- 
2022/01/10 10:27:53,Riyuberg ,59.124.7.225,: 請問這樣顏家還有欠柯家人情嗎？ : 以後國民黨還要找柯媽站台嗎？ : 以後還要請陳鮭魚之夢寫文章助攻嗎？ 當然有阿--中二選區的總選舉人數295985人，乘以投票率58.26-再乘以4，柯文哲總共幫顏家貢獻了6898票（四捨五入至整數）--而這次顏寬恒的得票數80912票，如果少了柯文哲的幫忙-將會是非常難看的74014票，簡直可以7414了-因此柯文哲還是發揮了關鍵的力量，顏家當然欠他一個人情-- 
2022/01/07 17:23:10,a15661263 ,118.169.179.231,這兩天--柯文哲跟柯媽媽批評林靜儀--柯媽媽說 林靜儀都在罵他兒子--柯文哲說 想看看林靜儀醫療專業在哪--當時林靜儀上節目罵柯文哲--是因為好心肝事件--柯文哲跟柯媽媽還有臉反駁阿--可不可以請柯家出來回應--憑什麼好心肝名單裡的人可以優先施打疫苗--算不算是特權疫苗??--林靜儀在這件事罵柯文哲 是因為你柯文哲欠罵--柯文哲胡亂分配疫苗 代替市民罵你剛剛好--從這件事上來看 柯哪來的醫療專業--疫苗給特定人士優先施打 還好意思打嘴砲哩--還是說--柯跟柯媽 賭爛林靜儀--是因為林靜儀拆穿柯家的假面具--就跟現在顏家面具被拆了一樣??--顏家柯家一家親??-- 
2022/01/07 16:25:04,a15661263 ,118.169.179.231,柯文哲與民眾黨--目前主要吸收 反對民進黨的人--反民進黨那些內容呢--反民進黨搞網軍--反民進黨勾結黑道--反民進黨搞特權階級--反民進黨搞獨裁--問題來了--柯文哲與民眾黨--有沒有搞網軍--有沒有勾結黑道--有沒有搞特權階級--有沒有搞獨裁--然後當 不認同民眾黨的人 質疑以上幾點--信徒又會說--沒辦法 我們是小黨 他們財大勢力大--所以言下之意是--我們小 所以我們可以背棄理念?--還敢說你們黨主席智商157?--醫師出身?--那還笑林九萬哩?--邏輯根本錯亂RRRR-- 
2022/01/08 21:38:35,a15661263 ,118.169.179.231,剛剛看完直播 真的有震撼--有點像漫畫王者天下的秦國那樣--民進黨每支部隊 每個山頭--真的都能打能講 戰將無數--近期戰鬥力真的突破上限 真的太誇張了--最近的民進黨--是不是真的在巔峰狀態??-- 
2022/01/10 13:06:53,a15661263 ,118.169.179.231,其實現行罷免門檻沒有問題--當然被罷的3Q 林昶佐會有壓力--會覺得痛苦--但雙門檻制度 對於這幾次投票驗證--是OK 符合民意的--近期算是罷免制度的陣痛期--提出罷免的一方或政黨--罷輸了 糗了 政黨聲量也會下降--之後罷免亂象就會比較緩和--講到柯 對於制度面 就什麼都不懂都要嘴--當時總統制 權力太大 他就提出內閣制--現在罷免看似有亂象 他就開始嘴罷免亂修法--其實就長期來看--這樣罷免制度 根本沒問題-- 
2022/01/10 12:03:28,a15661263 ,118.169.179.231,以現在選民版圖來講--中間偏綠 全部都舔民進黨 舔美--國民黨要跟民進黨 對罵--在選舉議題上--民進黨 抗中保台 四個字就把國民黨打趴了--跟民進黨硬碰只會頭破血流--國民黨應該要先轉向--先把柯打爛 讓原本挺藍選民找到自信--柯會反擊 但柯自己也沒金身了--近期根本靠著綁架藍色選民在藉勢藉端--早就沒底氣了--因此 容柯罵綠 根本錯誤--國民黨應該要先全力咬死柯--回復元氣 把 藍色話語權拿回來之後--才有機會跟民進黨戰吧-- 
2022/01/10 09:46:36,a15661263 ,118.169.179.231,民眾黨是柔性政黨阿--沒特別研究黨章--但應該是可以接受自家議員參選人--跟別黨政治明星同框掛招牌吧--也未必要跟柯掛再一起--到最後--會不會沒人敢跟柯文哲同框掛招牌阿...--替阿北擔心捏--難怪士林北投 都要找那種阿北直屬護衛隊--最純的 最根正苗紅的那種--是不是怕阿北沒招牌可以同框阿??-- 
2022/01/07 15:36:42,sunyeah ,111.250.34.94,如果台民黨不能CF說啥就啥-如果台民黨沒有聽CF話的人  尤其是親人-如果台民黨裡面沒有靠關係進來  可以讓CF有利可圖--那創這個台民黨要幹嘛?-CF自己單幹就好了啊-怎麼會覺得台民黨會需要什麼制度來保持什麼民主--哇操  民主民主  啥時輪到我CF作主-馬的給臉不要臉  上次黨代表選成那樣  我CF支持的都吃屎-你們完全就是不把這黨的未來放在心上了啊--現在黨的新作法  讓你們知道誰才是老闆-- 
2022/01/10 17:59:51,sunyeah ,60.248.91.73,昨天宣布運動要帶口罩  就一堆朋友哀來哀去了-今天在那邊吵禁內用的問題  那武摳寧啦--五月被關怕了  一解封大家發現那有多爽-現在講又要封  你看會不會有人跟你拼命.....--臉書上面一堆賣吃的也開始在愁眉苦臉了-- 
2022/01/10 14:41:02,sunyeah ,60.248.91.73,其實齁-柯文哲一開始就按照自己一開始說的去作不就好了-我中立  我覺得藍綠都是垃圾  我選擇兩個都不選--而現實上  林就真的是比較不臭的選擇阿--更何況回到一開始說的  你根本可以選擇兩邊都不支持阿-你民眾黨清高  你柯文哲清高-藍綠一樣爛  我都不支持-藍綠都是垃圾  我都不支持---所以講實在的  當柯老木老背跑去挺顏的時候-不要說柯粉啦  連我們柯黑都呆掉了--這是甚麼神操作啦--接著就是眾柯黑高潮  高潮的原因就是這輩子都沒看過CF這種豬腦的政治操作阿 : 一個是黑道 : 黑料一直被爆 : 這種人居然得到台北市長跟他粉絲的用力支持 : 另一個是醫生 : 根本沒黑料 : 頂多就是罵過柯文哲 : 這樣就遭到柯粉的鋪天蓋地攻擊 : 黑道vs 醫生 : 對這群人來說 : 是不是真的很難選啊? 
2022/01/10 13:43:50,sunyeah ,60.248.91.73,不能誰會白癡以為CF家還有影響力  派甚麼大老去跟CF通一下-讓CF決定力挺土地的主人阿--白爛粉反串過頭反串到地方派系都相信CF還有影響力-是不是要扣credit了阿???--一堆狗被自己尾巴搖死囉-- 
2022/01/10 12:28:57,sunyeah ,60.248.91.73,這幾次選舉都慘不忍睹-不支持罷免  結果跑出來的票數跟市長當選規模一樣-補選以為自己是白藍公約數  結果4% 還被酸4%仔-這次中二  還在那邊算1/3的支持者去投顏就穩了--我才不信這數字只是一個小小的黨員的內心獨白-CF肯定是看到這個才叫老杯老木出動的吧-最愛按計算機的就他自己阿--所以CF到底有多少票? 最準的應該是等年底的縣市長大選吧?--號稱進步的力量  那到底是甚麼腦子會蠢到跑去挺土地的主人?-- 
2022/01/10 11:29:46,sunyeah ,60.248.91.73,不好  政壇名單  順便催化綠營的新仇舊恨  跟TMD杜爛票-好  直接把TMD的票灌給顏家  說不定沒站台  輸更多-根本沒影響  單純只是個倒楣鬼  挺誰  誰死而已--大家覺得是哪一種?-現在顏家到底該不該回頭報恩? 但是感覺應該也很幹才對-- 
2022/01/08 20:16:53,Zcould ,36.230.89.27,: 病毒進來了欸 : 這個執政黨總統有空去站台 如果總統就是要去，民眾會怎樣?上網鍵盤打字罵罵嗎? : 沒空來穩定民心嗎？ 如果不穩定民心，民眾會怎樣?上網鍵盤打字罵罵嗎? : 天天玩選舉，是玩上癮了是不是？ 如果就是要玩，民眾會怎樣?上網鍵盤打字罵罵嗎? : 還有個散昶要玩，國民黨要鬧讓他去鬧啊 : 你執政黨幹嘛起舞？ 如果他們就是要起舞，民眾會怎樣?上網鍵盤打字罵罵嗎?-- 
2022/01/09 11:34:35,Zcould ,27.242.230.213,選舉前常常有人討論開票後誰崩潰？多少人崩潰-但完全沒聽說過那些開票完崩潰的人後來怎麼了-有人知道崩潰的人後來怎麼了嗎？-- 
2022/01/08 21:51:13,Zcould ,36.230.89.27,: 有圖有真相 : 幹你娘這人潮這陣容，連余天都去唱歌了。 : 補選不是很冷嗎？ 那是因為過去補選幾乎都是在雙方陣營基本差距較大的情況下投票-例如有立委當選縣市長缺位補選或像罷韓後高雄市長補選。-這次陳柏惟罷免雙方是77:73，而公投DPP獲勝，那補選就是五五波局面-而在小選區造勢但有全國性關注度，花這些錢很划算 : 這個投票率會不會比2018縣市長還高啊？ 我認為不一定看開票才知 : 台灣人真的瘋選舉瘋到匪夷所思。 是因為很少有補選五五波開局的，加上時機適合造勢，花錢動員效果好 : 比瘋棒球還瘋，爪迷都沒這麼熱情。 : 太可怕了，這真的太誇張了。 : 為什麼對選舉可以這麼熱情呢？不可思議。 : 我要去深蹲了。  本黨首席縣市長候選人您還記得要參選吧? 你不知道本黨沒有主席等任何職位所有黨員一律平等？-另外你已經得到本黨提名參選今年縣市長
2022/01/10 15:47:29,Zcould ,220.129.239.152,民進黨又再一次推出一開始被以為是砲灰-的候選人去艱困選區參選最後勝選。-看到有文章談論過去一些一開始不抱期望去-選艱困選區但開票成功翻轉當選的案例，-幾乎都是民進黨的辦到，過去有非民進黨的人辦到過嗎？-先說那種像選議員那種複數當選人大選區選舉不算-單一選區唯一當選人的才算--  確實如流星般耀眼 當時氛圍不是砲灰，情勢有利
2022/01/10 12:58:12,Zcould ,123.51.165.96,: 臺北市   2602418    2570090   32328    2524393 78025 看到這數字真台北市民都覺得很開心。 現在每個台北市戶籍的尊榮稀有程度比一年前提高3% 但台北市人口密度還是超過9000/km^2，還是太擁擠，-希望更多有自知之明(自知不適合擁有台北市戶籍)的人盡快離開台北，-你們的離開，讓台北市更好了，謝謝--  這本來就是規劃的方向，現在只是成果顯現 感恩，你做的很棒 沒關係，保證有更多人離開來抵銷你的加入 sure，人類數量早就太多 現在台北比五年前明顯有感變清靜了些 雙贏 你在兩邊分別可以領多少錢?
2022/01/10 09:48:31,Zcould ,220.129.239.152,罷免與公投門檻下修是這幾年的事情，玩到現在大家終於清楚是怎麼回事。-感謝國民黨近年推動了好幾次罷免，現在大家知道沒那麼容易-罷免成功，就算真的罷掉了也未必會換上你喜歡的人，大家會更謹慎運用。-提出公投更是徹底消滅了台灣好幾項重大爭議，你看自從1218到現在，-完全沒聽說有人在吵電力萊豬等議題，感謝國民黨讓社會更安定祥和--  一下子少好多吵很多年的相罵本，討論區變得好和平 結果社會更安定祥和 讓大家常常有票投就是最好的安定辦法
2022/01/08 20:18:48,Ophiuchus ,211.21.108.73,總統蔡英文到台中為公投宣講，並首度與民進黨立委補選參選人林靜儀同台，--蔡總統強調 林林靜儀若當選，中二選區生育率會提高 林靜儀當選台中中二選區生育率沒提高要怪誰?---怪媽祖沒保佑????  怪國民黨唱衰????  怪盧秀燕空氣治安不好????---怪中共戰機擾台或國台辦打壓?????---還是要怪誰呢???????????????????????????????????????????-- 
2022/01/08 19:04:58,Ophiuchus ,211.21.108.73,回想幾次選舉...................憶。---2020年中華民國總統選舉，即中華民國第15任總統、副總統選舉韓國瑜對上蔡英文--如果國民黨當選中共一定會武力犯台，今日香港明日台灣。票投韓國瑜就會亡國-----1218四大公投，蔡政府又再兜售芒果乾，放送亡國感--府院黨全部只有一個目標，就是讓四大公投案不過關，最好四個不同意票能夠壓倒性勝利 民進黨全黨上下皆稱萊豬公投沒過，台灣經濟將回到被鎖在大陸的困境， 難道真的要犧牲國人健康換取民進黨所謂的利益嗎? 高雄市長陳其邁近日在高雄宣講場子上，也大喇喇說 四個不同意，就是不同意中國併吞台灣 林靜儀沒當選台中會亡市嗎??-- 
